wsi_name,case,parent_id,region,scan_mag,roi_group,roi_im_path,roi_im_left,roi_im_top,roi_im_right,roi_im_bottom,url_to_parent_roi,roi_corners,roi_width,roi_height,im_left,im_top,im_right,im_bottom,box_coords,pt_x,pt_y,im_path,url_to_im,cohort,labels,groups
OS03-163_1A_TAU.svs,A03-74,638147637f8a5e686a52dded,Hippocampus,40.0,ROIv2,/workspace/data/rois/annotated-cohort/images/expert2_id-6381473d7f8a5e686a52a563_left-36627_top-47431_right-39464_bottom-52356.png,36627,47431,39464,52356,https://computablebrain.emory.edu/histomics#?image=638147637f8a5e686a52dded&bounds=36627%2C47431%2C39464%2C52356%2C0,36627 47436 39455 47431 39464 52351 36636 52356,2828.0,4920.000000000003,37591,48713,38091,49213,37821 48950 37867 48998,37841,48963,/workspace/data/annotations/6381473d7f8a5e686a52a563-left_37591-top_48713-right_38091-bottom_49213.png,https://computablebrain.emory.edu/histomics#?image=6381473d7f8a5e686a52a563&bounds=37591%2C48713%2C38091%2C49213%2C0,Annotated-Cohort,iNFT;iNFT;Pre-NFT;background;background;background;background;background;background,novice3;expert1;expert2;novice4;expert4;novice2;expert5;expert3;novice1
OS03-163_1A_TAU.svs,A03-74,638147637f8a5e686a52dded,Hippocampus,40.0,ROIv2,/workspace/data/rois/annotated-cohort/images/novice4_id-640b6f40a7dbca00a13b168a_left-36627_top-47431_right-39464_bottom-52356.png,36627,47431,39464,52356,https://computablebrain.emory.edu/histomics#?image=638147637f8a5e686a52dded&bounds=36627%2C47431%2C39464%2C52356%2C0,36627 47436 39455 47431 39464 52351 36636 52356,2828.0,4920.000000000003,37628,49395,38128,49895,37753 49520 38003 49770,37878,49645,/workspace/data/annotations/640b6f40a7dbca00a13b168a-left_37628-top_49395-right_38128-bottom_49895.png,https://computablebrain.emory.edu/histomics#?image=640b6f40a7dbca00a13b168a&bounds=37628%2C49395%2C38128%2C49895%2C0,Annotated-Cohort,background;background;background;Pre-NFT;background;background;background;background;background,novice3;expert1;expert2;novice4;expert4;novice2;expert5;expert3;novice1
OS03-163_1A_TAU.svs,A03-74,638147637f8a5e686a52dded,Hippocampus,40.0,ROIv2,/workspace/data/rois/annotated-cohort/images/expert3_id-638147147f8a5e686a5265a3_left-36627_top-47431_right-39464_bottom-52356.png,36627,47431,39464,52356,https://computablebrain.emory.edu/histomics#?image=638147637f8a5e686a52dded&bounds=36627%2C47431%2C39464%2C52356%2C0,36627 47436 39455 47431 39464 52351 36636 52356,2828.0,4920.000000000003,37638,51574,38138,52074,37788 51798 37938 51855,37888,51824,/workspace/data/annotations/638147147f8a5e686a5265a3-left_37638-top_51574-right_38138-bottom_52074.png,https://computablebrain.emory.edu/histomics#?image=638147147f8a5e686a5265a3&bounds=37638%2C51574%2C38138%2C52074%2C0,Annotated-Cohort,iNFT;iNFT;iNFT;iNFT;background;iNFT;iNFT;iNFT;background,novice3;expert1;expert2;novice4;expert4;novice2;expert5;expert3;novice1
OS03-163_1A_TAU.svs,A03-74,638147637f8a5e686a52dded,Hippocampus,40.0,ROIv2,/workspace/data/rois/annotated-cohort/images/expert4_id-638147597f8a5e686a52cc78_left-36627_top-47431_right-39464_bottom-52356.png,36627,47431,39464,52356,https://computablebrain.emory.edu/histomics#?image=638147637f8a5e686a52dded&bounds=36627%2C47431%2C39464%2C52356%2C0,36627 47436 39455 47431 39464 52351 36636 52356,2828.0,4920.000000000003,37665,51597,38165,52097,37912 51841 37919 51848,37915,51847,/workspace/data/annotations/638147597f8a5e686a52cc78-left_37665-top_51597-right_38165-bottom_52097.png,https://computablebrain.emory.edu/histomics#?image=638147597f8a5e686a52cc78&bounds=37665%2C51597%2C38165%2C52097%2C0,Annotated-Cohort,background;background;background;background;iNFT;background;background;background;background,novice3;expert1;expert2;novice4;expert4;novice2;expert5;expert3;novice1
OS03-163_1A_TAU.svs,A03-74,638147637f8a5e686a52dded,Hippocampus,40.0,ROIv2,/workspace/data/rois/annotated-cohort/images/novice1_id-638147477f8a5e686a52b0e5_left-36627_top-47431_right-39464_bottom-52356.png,36627,47431,39464,52356,https://computablebrain.emory.edu/histomics#?image=638147637f8a5e686a52dded&bounds=36627%2C47431%2C39464%2C52356%2C0,36627 47436 39455 47431 39464 52351 36636 52356,2828.0,4920.000000000003,37666,51587,38166,52087,37791 51712 38041 51962,37916,51837,/workspace/data/annotations/638147477f8a5e686a52b0e5-left_37666-top_51587-right_38166-bottom_52087.png,https://computablebrain.emory.edu/histomics#?image=638147477f8a5e686a52b0e5&bounds=37666%2C51587%2C38166%2C52087%2C0,Annotated-Cohort,background;background;background;background;background;background;background;background;iNFT,novice3;expert1;expert2;novice4;expert4;novice2;expert5;expert3;novice1
OS03-163_1A_TAU.svs,A03-74,638147637f8a5e686a52dded,Hippocampus,40.0,ROIv2,/workspace/data/rois/annotated-cohort/images/novice4_id-640b6f40a7dbca00a13b168a_left-36627_top-47431_right-39464_bottom-52356.png,36627,47431,39464,52356,https://computablebrain.emory.edu/histomics#?image=638147637f8a5e686a52dded&bounds=36627%2C47431%2C39464%2C52356%2C0,36627 47436 39455 47431 39464 52351 36636 52356,2828.0,4920.000000000003,37687,50082,38187,50582,37922 50305 37971 50339,37937,50332,/workspace/data/annotations/640b6f40a7dbca00a13b168a-left_37687-top_50082-right_38187-bottom_50582.png,https://computablebrain.emory.edu/histomics#?image=640b6f40a7dbca00a13b168a&bounds=37687%2C50082%2C38187%2C50582%2C0,Annotated-Cohort,background;background;background;Pre-NFT;background;background;background;background;background,novice3;expert1;expert2;novice4;expert4;novice2;expert5;expert3;novice1
OS03-163_1A_TAU.svs,A03-74,638147637f8a5e686a52dded,Hippocampus,40.0,ROIv2,/workspace/data/rois/annotated-cohort/images/novice4_id-640b6f40a7dbca00a13b168a_left-36627_top-47431_right-39464_bottom-52356.png,36627,47431,39464,52356,https://computablebrain.emory.edu/histomics#?image=638147637f8a5e686a52dded&bounds=36627%2C47431%2C39464%2C52356%2C0,36627 47436 39455 47431 39464 52351 36636 52356,2828.0,4920.000000000003,37727,47229,38227,47729,37966 47469 37984 47480,37977,47479,/workspace/data/annotations/640b6f40a7dbca00a13b168a-left_37727-top_47229-right_38227-bottom_47729.png,https://computablebrain.emory.edu/histomics#?image=640b6f40a7dbca00a13b168a&bounds=37727%2C47229%2C38227%2C47729%2C0,Annotated-Cohort,background;background;background;Pre-NFT;Pre-NFT;background;background;background;background,novice3;expert1;expert2;novice4;expert4;novice2;expert5;expert3;novice1
OS03-163_1A_TAU.svs,A03-74,638147637f8a5e686a52dded,Hippocampus,40.0,ROIv2,/workspace/data/rois/annotated-cohort/images/expert4_id-638147597f8a5e686a52cc78_left-36627_top-47431_right-39464_bottom-52356.png,36627,47431,39464,52356,https://computablebrain.emory.edu/histomics#?image=638147637f8a5e686a52dded&bounds=36627%2C47431%2C39464%2C52356%2C0,36627 47436 39455 47431 39464 52351 36636 52356,2828.0,4920.000000000003,37757,50758,38257,51258,37882 50883 38132 51133,38007,51008,/workspace/data/annotations/638147597f8a5e686a52cc78-left_37757-top_50758-right_38257-bottom_51258.png,https://computablebrain.emory.edu/histomics#?image=638147597f8a5e686a52cc78&bounds=37757%2C50758%2C38257%2C51258%2C0,Annotated-Cohort,iNFT;background;background;background;iNFT;background;iNFT;background;iNFT,novice3;expert1;expert2;novice4;expert4;novice2;expert5;expert3;novice1
OS03-163_1A_TAU.svs,A03-74,638147637f8a5e686a52dded,Hippocampus,40.0,ROIv2,/workspace/data/rois/annotated-cohort/images/novice4_id-640b6f40a7dbca00a13b168a_left-36627_top-47431_right-39464_bottom-52356.png,36627,47431,39464,52356,https://computablebrain.emory.edu/histomics#?image=638147637f8a5e686a52dded&bounds=36627%2C47431%2C39464%2C52356%2C0,36627 47436 39455 47431 39464 52351 36636 52356,2828.0,4920.000000000003,37762,50754,38262,51254,38001 50981 38066 51041,38012,51004,/workspace/data/annotations/640b6f40a7dbca00a13b168a-left_37762-top_50754-right_38262-bottom_51254.png,https://computablebrain.emory.edu/histomics#?image=640b6f40a7dbca00a13b168a&bounds=37762%2C50754%2C38262%2C51254%2C0,Annotated-Cohort,background;iNFT;iNFT;Pre-NFT;background;iNFT;background;iNFT;background,novice3;expert1;expert2;novice4;expert4;novice2;expert5;expert3;novice1
OS03-163_1A_TAU.svs,A03-74,638147637f8a5e686a52dded,Hippocampus,40.0,ROIv2,/workspace/data/rois/annotated-cohort/images/expert4_id-638147597f8a5e686a52cc78_left-36627_top-47431_right-39464_bottom-52356.png,36627,47431,39464,52356,https://computablebrain.emory.edu/histomics#?image=638147637f8a5e686a52dded&bounds=36627%2C47431%2C39464%2C52356%2C0,36627 47436 39455 47431 39464 52351 36636 52356,2828.0,4920.000000000003,37771,52039,38271,52539,37963 52248 38055 52324,38021,52289,/workspace/data/annotations/638147597f8a5e686a52cc78-left_37771-top_52039-right_38271-bottom_52539.png,https://computablebrain.emory.edu/histomics#?image=638147597f8a5e686a52cc78&bounds=37771%2C52039%2C38271%2C52539%2C0,Annotated-Cohort,background;background;background;background;iNFT;background;background;background;background,novice3;expert1;expert2;novice4;expert4;novice2;expert5;expert3;novice1
OS03-163_1A_TAU.svs,A03-74,638147637f8a5e686a52dded,Hippocampus,40.0,ROIv2,/workspace/data/rois/annotated-cohort/images/novice4_id-640b6f40a7dbca00a13b168a_left-36627_top-47431_right-39464_bottom-52356.png,36627,47431,39464,52356,https://computablebrain.emory.edu/histomics#?image=638147637f8a5e686a52dded&bounds=36627%2C47431%2C39464%2C52356%2C0,36627 47436 39455 47431 39464 52351 36636 52356,2828.0,4920.000000000003,37782,48290,38282,48790,38002 48529 38063 48569,38032,48540,/workspace/data/annotations/640b6f40a7dbca00a13b168a-left_37782-top_48290-right_38282-bottom_48790.png,https://computablebrain.emory.edu/histomics#?image=640b6f40a7dbca00a13b168a&bounds=37782%2C48290%2C38282%2C48790%2C0,Annotated-Cohort,background;background;background;Pre-NFT;Pre-NFT;Pre-NFT;background;background;background,novice3;expert1;expert2;novice4;expert4;novice2;expert5;expert3;novice1
OS03-163_1A_TAU.svs,A03-74,638147637f8a5e686a52dded,Hippocampus,40.0,ROIv2,/workspace/data/rois/annotated-cohort/images/expert1_id-6381471f7f8a5e686a52765f_left-36627_top-47431_right-39464_bottom-52356.png,36627,47431,39464,52356,https://computablebrain.emory.edu/histomics#?image=638147637f8a5e686a52dded&bounds=36627%2C47431%2C39464%2C52356%2C0,36627 47436 39455 47431 39464 52351 36636 52356,2828.0,4920.000000000003,37805,50858,38305,51358,38035 51070 38076 51144,38055,51108,/workspace/data/annotations/6381471f7f8a5e686a52765f-left_37805-top_50858-right_38305-bottom_51358.png,https://computablebrain.emory.edu/histomics#?image=6381471f7f8a5e686a52765f&bounds=37805%2C50858%2C38305%2C51358%2C0,Annotated-Cohort,background;iNFT;background;background;background;iNFT;background;background;background,novice3;expert1;expert2;novice4;expert4;novice2;expert5;expert3;novice1
OS03-163_1A_TAU.svs,A03-74,638147637f8a5e686a52dded,Hippocampus,40.0,ROIv2,/workspace/data/rois/annotated-cohort/images/expert2_id-6381473d7f8a5e686a52a563_left-36627_top-47431_right-39464_bottom-52356.png,36627,47431,39464,52356,https://computablebrain.emory.edu/histomics#?image=638147637f8a5e686a52dded&bounds=36627%2C47431%2C39464%2C52356%2C0,36627 47436 39455 47431 39464 52351 36636 52356,2828.0,4920.000000000003,37828,47773,38328,48273,38027 47993 38112 48054,38078,48023,/workspace/data/annotations/6381473d7f8a5e686a52a563-left_37828-top_47773-right_38328-bottom_48273.png,https://computablebrain.emory.edu/histomics#?image=6381473d7f8a5e686a52a563&bounds=37828%2C47773%2C38328%2C48273%2C0,Annotated-Cohort,background;iNFT;Pre-NFT;Pre-NFT;background;iNFT;background;Pre-NFT;background,novice3;expert1;expert2;novice4;expert4;novice2;expert5;expert3;novice1
OS03-163_1A_TAU.svs,A03-74,638147637f8a5e686a52dded,Hippocampus,40.0,ROIv2,/workspace/data/rois/annotated-cohort/images/expert1_id-6381471f7f8a5e686a52765f_left-36627_top-47431_right-39464_bottom-52356.png,36627,47431,39464,52356,https://computablebrain.emory.edu/histomics#?image=638147637f8a5e686a52dded&bounds=36627%2C47431%2C39464%2C52356%2C0,36627 47436 39455 47431 39464 52351 36636 52356,2828.0,4920.000000000003,37843,51082,38343,51582,38079 51317 38132 51366,38093,51332,/workspace/data/annotations/6381471f7f8a5e686a52765f-left_37843-top_51082-right_38343-bottom_51582.png,https://computablebrain.emory.edu/histomics#?image=6381471f7f8a5e686a52765f&bounds=37843%2C51082%2C38343%2C51582%2C0,Annotated-Cohort,background;Pre-NFT;Pre-NFT;background;background;background;background;background;background,novice3;expert1;expert2;novice4;expert4;novice2;expert5;expert3;novice1
OS03-163_1A_TAU.svs,A03-74,638147637f8a5e686a52dded,Hippocampus,40.0,ROIv2,/workspace/data/rois/annotated-cohort/images/novice1_id-638147477f8a5e686a52b0e5_left-36627_top-47431_right-39464_bottom-52356.png,36627,47431,39464,52356,https://computablebrain.emory.edu/histomics#?image=638147637f8a5e686a52dded&bounds=36627%2C47431%2C39464%2C52356%2C0,36627 47436 39455 47431 39464 52351 36636 52356,2828.0,4920.000000000003,37848,47786,38348,48286,38097 48033 38104 48040,38098,48036,/workspace/data/annotations/638147477f8a5e686a52b0e5-left_37848-top_47786-right_38348-bottom_48286.png,https://computablebrain.emory.edu/histomics#?image=638147477f8a5e686a52b0e5&bounds=37848%2C47786%2C38348%2C48286%2C0,Annotated-Cohort,background;background;background;background;background;background;background;background;iNFT,novice3;expert1;expert2;novice4;expert4;novice2;expert5;expert3;novice1
OS03-163_1A_TAU.svs,A03-74,638147637f8a5e686a52dded,Hippocampus,40.0,ROIv2,/workspace/data/rois/annotated-cohort/images/expert5_id-6381472c7f8a5e686a528a8b_left-36627_top-47431_right-39464_bottom-52356.png,36627,47431,39464,52356,https://computablebrain.emory.edu/histomics#?image=638147637f8a5e686a52dded&bounds=36627%2C47431%2C39464%2C52356%2C0,36627 47436 39455 47431 39464 52351 36636 52356,2828.0,4920.000000000003,37858,47782,38358,48282,37983 47907 38233 48157,38108,48032,/workspace/data/annotations/6381472c7f8a5e686a528a8b-left_37858-top_47782-right_38358-bottom_48282.png,https://computablebrain.emory.edu/histomics#?image=6381472c7f8a5e686a528a8b&bounds=37858%2C47782%2C38358%2C48282%2C0,Annotated-Cohort,Pre-NFT;background;background;background;background;background;iNFT;background;background,novice3;expert1;expert2;novice4;expert4;novice2;expert5;expert3;novice1
OS03-163_1A_TAU.svs,A03-74,638147637f8a5e686a52dded,Hippocampus,40.0,ROIv2,/workspace/data/rois/annotated-cohort/images/expert5_id-6381472c7f8a5e686a528a8b_left-36627_top-47431_right-39464_bottom-52356.png,36627,47431,39464,52356,https://computablebrain.emory.edu/histomics#?image=638147637f8a5e686a52dded&bounds=36627%2C47431%2C39464%2C52356%2C0,36627 47436 39455 47431 39464 52351 36636 52356,2828.0,4920.000000000003,37868,48078,38368,48578,38110 48320 38119 48333,38118,48328,/workspace/data/annotations/6381472c7f8a5e686a528a8b-left_37868-top_48078-right_38368-bottom_48578.png,https://computablebrain.emory.edu/histomics#?image=6381472c7f8a5e686a528a8b&bounds=37868%2C48078%2C38368%2C48578%2C0,Annotated-Cohort,background;background;background;background;background;background;Pre-NFT;background;background,novice3;expert1;expert2;novice4;expert4;novice2;expert5;expert3;novice1
OS03-163_1A_TAU.svs,A03-74,638147637f8a5e686a52dded,Hippocampus,40.0,ROIv2,/workspace/data/rois/annotated-cohort/images/expert4_id-638147597f8a5e686a52cc78_left-36627_top-47431_right-39464_bottom-52356.png,36627,47431,39464,52356,https://computablebrain.emory.edu/histomics#?image=638147637f8a5e686a52dded&bounds=36627%2C47431%2C39464%2C52356%2C0,36627 47436 39455 47431 39464 52351 36636 52356,2828.0,4920.000000000003,37869,50283,38369,50783,37994 50408 38244 50658,38119,50533,/workspace/data/annotations/638147597f8a5e686a52cc78-left_37869-top_50283-right_38369-bottom_50783.png,https://computablebrain.emory.edu/histomics#?image=638147597f8a5e686a52cc78&bounds=37869%2C50283%2C38369%2C50783%2C0,Annotated-Cohort,background;background;background;background;iNFT;background;background;background;background,novice3;expert1;expert2;novice4;expert4;novice2;expert5;expert3;novice1
OS03-163_1A_TAU.svs,A03-74,638147637f8a5e686a52dded,Hippocampus,40.0,ROIv2,/workspace/data/rois/annotated-cohort/images/expert4_id-638147597f8a5e686a52cc78_left-36627_top-47431_right-39464_bottom-52356.png,36627,47431,39464,52356,https://computablebrain.emory.edu/histomics#?image=638147637f8a5e686a52dded&bounds=36627%2C47431%2C39464%2C52356%2C0,36627 47436 39455 47431 39464 52351 36636 52356,2828.0,4920.000000000003,37870,47788,38370,48288,38120 48034 38126 48040,38120,48038,/workspace/data/annotations/638147597f8a5e686a52cc78-left_37870-top_47788-right_38370-bottom_48288.png,https://computablebrain.emory.edu/histomics#?image=638147597f8a5e686a52cc78&bounds=37870%2C47788%2C38370%2C48288%2C0,Annotated-Cohort,background;background;background;background;iNFT;background;background;background;background,novice3;expert1;expert2;novice4;expert4;novice2;expert5;expert3;novice1
OS03-163_1A_TAU.svs,A03-74,638147637f8a5e686a52dded,Hippocampus,40.0,ROIv2,/workspace/data/rois/annotated-cohort/images/expert5_id-6381472c7f8a5e686a528a8b_left-36627_top-47431_right-39464_bottom-52356.png,36627,47431,39464,52356,https://computablebrain.emory.edu/histomics#?image=638147637f8a5e686a52dded&bounds=36627%2C47431%2C39464%2C52356%2C0,36627 47436 39455 47431 39464 52351 36636 52356,2828.0,4920.000000000003,37870,51076,38370,51576,37995 51201 38245 51451,38120,51326,/workspace/data/annotations/6381472c7f8a5e686a528a8b-left_37870-top_51076-right_38370-bottom_51576.png,https://computablebrain.emory.edu/histomics#?image=6381472c7f8a5e686a528a8b&bounds=37870%2C51076%2C38370%2C51576%2C0,Annotated-Cohort,background;background;background;Pre-NFT;background;Pre-NFT;iNFT;Pre-NFT;Pre-NFT,novice3;expert1;expert2;novice4;expert4;novice2;expert5;expert3;novice1
OS03-163_1A_TAU.svs,A03-74,638147637f8a5e686a52dded,Hippocampus,40.0,ROIv2,/workspace/data/rois/annotated-cohort/images/expert2_id-6381473d7f8a5e686a52a563_left-36627_top-47431_right-39464_bottom-52356.png,36627,47431,39464,52356,https://computablebrain.emory.edu/histomics#?image=638147637f8a5e686a52dded&bounds=36627%2C47431%2C39464%2C52356%2C0,36627 47436 39455 47431 39464 52351 36636 52356,2828.0,4920.000000000003,37872,47949,38372,48449,38067 48183 38152 48230,38122,48199,/workspace/data/annotations/6381473d7f8a5e686a52a563-left_37872-top_47949-right_38372-bottom_48449.png,https://computablebrain.emory.edu/histomics#?image=6381473d7f8a5e686a52a563&bounds=37872%2C47949%2C38372%2C48449%2C0,Annotated-Cohort,Pre-NFT;iNFT;iNFT;background;background;background;background;Pre-NFT;background,novice3;expert1;expert2;novice4;expert4;novice2;expert5;expert3;novice1
OS03-163_1A_TAU.svs,A03-74,638147637f8a5e686a52dded,Hippocampus,40.0,ROIv2,/workspace/data/rois/annotated-cohort/images/novice4_id-640b6f40a7dbca00a13b168a_left-36627_top-47431_right-39464_bottom-52356.png,36627,47431,39464,52356,https://computablebrain.emory.edu/histomics#?image=638147637f8a5e686a52dded&bounds=36627%2C47431%2C39464%2C52356%2C0,36627 47436 39455 47431 39464 52351 36636 52356,2828.0,4920.000000000003,37875,48065,38375,48565,38123 48310 38130 48316,38125,48315,/workspace/data/annotations/640b6f40a7dbca00a13b168a-left_37875-top_48065-right_38375-bottom_48565.png,https://computablebrain.emory.edu/histomics#?image=640b6f40a7dbca00a13b168a&bounds=37875%2C48065%2C38375%2C48565%2C0,Annotated-Cohort,background;background;background;Pre-NFT;background;background;background;background;background,novice3;expert1;expert2;novice4;expert4;novice2;expert5;expert3;novice1
OS03-163_1A_TAU.svs,A03-74,638147637f8a5e686a52dded,Hippocampus,40.0,ROIv2,/workspace/data/rois/annotated-cohort/images/novice2_id-638147507f8a5e686a52be91_left-36627_top-47431_right-39464_bottom-52356.png,36627,47431,39464,52356,https://computablebrain.emory.edu/histomics#?image=638147637f8a5e686a52dded&bounds=36627%2C47431%2C39464%2C52356%2C0,36627 47436 39455 47431 39464 52351 36636 52356,2828.0,4920.000000000003,37876,48076,38376,48576,38120 48321 38130 48332,38126,48326,/workspace/data/annotations/638147507f8a5e686a52be91-left_37876-top_48076-right_38376-bottom_48576.png,https://computablebrain.emory.edu/histomics#?image=638147507f8a5e686a52be91&bounds=37876%2C48076%2C38376%2C48576%2C0,Annotated-Cohort,background;background;background;background;background;Pre-NFT;background;background;background,novice3;expert1;expert2;novice4;expert4;novice2;expert5;expert3;novice1
OS03-163_1A_TAU.svs,A03-74,638147637f8a5e686a52dded,Hippocampus,40.0,ROIv2,/workspace/data/rois/annotated-cohort/images/novice3_id-638147347f8a5e686a529492_left-36627_top-47431_right-39464_bottom-52356.png,36627,47431,39464,52356,https://computablebrain.emory.edu/histomics#?image=638147637f8a5e686a52dded&bounds=36627%2C47431%2C39464%2C52356%2C0,36627 47436 39455 47431 39464 52351 36636 52356,2828.0,4920.000000000003,37880,51072,38380,51572,38126 51319 38130 51324,38130,51322,/workspace/data/annotations/638147347f8a5e686a529492-left_37880-top_51072-right_38380-bottom_51572.png,https://computablebrain.emory.edu/histomics#?image=638147347f8a5e686a529492&bounds=37880%2C51072%2C38380%2C51572%2C0,Annotated-Cohort,Pre-NFT;background;background;background;background;background;background;background;background,novice3;expert1;expert2;novice4;expert4;novice2;expert5;expert3;novice1
OS03-163_1A_TAU.svs,A03-74,638147637f8a5e686a52dded,Hippocampus,40.0,ROIv2,/workspace/data/rois/annotated-cohort/images/expert4_id-638147597f8a5e686a52cc78_left-36627_top-47431_right-39464_bottom-52356.png,36627,47431,39464,52356,https://computablebrain.emory.edu/histomics#?image=638147637f8a5e686a52dded&bounds=36627%2C47431%2C39464%2C52356%2C0,36627 47436 39455 47431 39464 52351 36636 52356,2828.0,4920.000000000003,37882,48074,38382,48574,38007 48199 38257 48449,38132,48324,/workspace/data/annotations/638147597f8a5e686a52cc78-left_37882-top_48074-right_38382-bottom_48574.png,https://computablebrain.emory.edu/histomics#?image=638147597f8a5e686a52cc78&bounds=37882%2C48074%2C38382%2C48574%2C0,Annotated-Cohort,background;background;background;background;Pre-NFT;background;iNFT;background;background,novice3;expert1;expert2;novice4;expert4;novice2;expert5;expert3;novice1
OS03-163_1A_TAU.svs,A03-74,638147637f8a5e686a52dded,Hippocampus,40.0,ROIv2,/workspace/data/rois/annotated-cohort/images/novice3_id-638147347f8a5e686a529492_left-36627_top-47431_right-39464_bottom-52356.png,36627,47431,39464,52356,https://computablebrain.emory.edu/histomics#?image=638147637f8a5e686a52dded&bounds=36627%2C47431%2C39464%2C52356%2C0,36627 47436 39455 47431 39464 52351 36636 52356,2828.0,4920.000000000003,37883,50270,38383,50770,38122 50519 38139 50537,38133,50520,/workspace/data/annotations/638147347f8a5e686a529492-left_37883-top_50270-right_38383-bottom_50770.png,https://computablebrain.emory.edu/histomics#?image=638147347f8a5e686a529492&bounds=37883%2C50270%2C38383%2C50770%2C0,Annotated-Cohort,Pre-NFT;background;background;background;background;background;background;background;background,novice3;expert1;expert2;novice4;expert4;novice2;expert5;expert3;novice1
OS03-163_1A_TAU.svs,A03-74,638147637f8a5e686a52dded,Hippocampus,40.0,ROIv2,/workspace/data/rois/annotated-cohort/images/expert3_id-638147147f8a5e686a5265a3_left-36627_top-47431_right-39464_bottom-52356.png,36627,47431,39464,52356,https://computablebrain.emory.edu/histomics#?image=638147637f8a5e686a52dded&bounds=36627%2C47431%2C39464%2C52356%2C0,36627 47436 39455 47431 39464 52351 36636 52356,2828.0,4920.000000000003,37887,48070,38387,48570,38130 48308 38149 48325,38137,48320,/workspace/data/annotations/638147147f8a5e686a5265a3-left_37887-top_48070-right_38387-bottom_48570.png,https://computablebrain.emory.edu/histomics#?image=638147147f8a5e686a5265a3&bounds=37887%2C48070%2C38387%2C48570%2C0,Annotated-Cohort,background;Pre-NFT;background;background;background;background;background;Pre-NFT;background,novice3;expert1;expert2;novice4;expert4;novice2;expert5;expert3;novice1
OS03-163_1A_TAU.svs,A03-74,638147637f8a5e686a52dded,Hippocampus,40.0,ROIv2,/workspace/data/rois/annotated-cohort/images/novice2_id-638147507f8a5e686a52be91_left-36627_top-47431_right-39464_bottom-52356.png,36627,47431,39464,52356,https://computablebrain.emory.edu/histomics#?image=638147637f8a5e686a52dded&bounds=36627%2C47431%2C39464%2C52356%2C0,36627 47436 39455 47431 39464 52351 36636 52356,2828.0,4920.000000000003,37890,47963,38390,48463,38139 48211 38141 48216,38140,48213,/workspace/data/annotations/638147507f8a5e686a52be91-left_37890-top_47963-right_38390-bottom_48463.png,https://computablebrain.emory.edu/histomics#?image=638147507f8a5e686a52be91&bounds=37890%2C47963%2C38390%2C48463%2C0,Annotated-Cohort,background;background;background;background;background;iNFT;background;background;background,novice3;expert1;expert2;novice4;expert4;novice2;expert5;expert3;novice1
OS03-163_1A_TAU.svs,A03-74,638147637f8a5e686a52dded,Hippocampus,40.0,ROIv2,/workspace/data/rois/annotated-cohort/images/expert4_id-638147597f8a5e686a52cc78_left-36627_top-47431_right-39464_bottom-52356.png,36627,47431,39464,52356,https://computablebrain.emory.edu/histomics#?image=638147637f8a5e686a52dded&bounds=36627%2C47431%2C39464%2C52356%2C0,36627 47436 39455 47431 39464 52351 36636 52356,2828.0,4920.000000000003,37892,51066,38392,51566,38135 51312 38145 51322,38142,51316,/workspace/data/annotations/638147597f8a5e686a52cc78-left_37892-top_51066-right_38392-bottom_51566.png,https://computablebrain.emory.edu/histomics#?image=638147597f8a5e686a52cc78&bounds=37892%2C51066%2C38392%2C51566%2C0,Annotated-Cohort,background;background;background;background;iNFT;background;background;background;background,novice3;expert1;expert2;novice4;expert4;novice2;expert5;expert3;novice1
OS03-163_1A_TAU.svs,A03-74,638147637f8a5e686a52dded,Hippocampus,40.0,ROIv2,/workspace/data/rois/annotated-cohort/images/expert5_id-6381472c7f8a5e686a528a8b_left-36627_top-47431_right-39464_bottom-52356.png,36627,47431,39464,52356,https://computablebrain.emory.edu/histomics#?image=638147637f8a5e686a52dded&bounds=36627%2C47431%2C39464%2C52356%2C0,36627 47436 39455 47431 39464 52351 36636 52356,2828.0,4920.000000000003,37896,50268,38396,50768,38137 50491 38188 50549,38146,50518,/workspace/data/annotations/6381472c7f8a5e686a528a8b-left_37896-top_50268-right_38396-bottom_50768.png,https://computablebrain.emory.edu/histomics#?image=6381472c7f8a5e686a528a8b&bounds=37896%2C50268%2C38396%2C50768%2C0,Annotated-Cohort,background;iNFT;Pre-NFT;Pre-NFT;background;iNFT;iNFT;iNFT;iNFT,novice3;expert1;expert2;novice4;expert4;novice2;expert5;expert3;novice1
OS03-163_1A_TAU.svs,A03-74,638147637f8a5e686a52dded,Hippocampus,40.0,ROIv2,/workspace/data/rois/annotated-cohort/images/novice4_id-640b6f40a7dbca00a13b168a_left-36627_top-47431_right-39464_bottom-52356.png,36627,47431,39464,52356,https://computablebrain.emory.edu/histomics#?image=638147637f8a5e686a52dded&bounds=36627%2C47431%2C39464%2C52356%2C0,36627 47436 39455 47431 39464 52351 36636 52356,2828.0,4920.000000000003,37903,47957,38403,48457,38124 48178 38192 48210,38153,48207,/workspace/data/annotations/640b6f40a7dbca00a13b168a-left_37903-top_47957-right_38403-bottom_48457.png,https://computablebrain.emory.edu/histomics#?image=640b6f40a7dbca00a13b168a&bounds=37903%2C47957%2C38403%2C48457%2C0,Annotated-Cohort,background;background;background;Pre-NFT;background;background;background;background;iNFT,novice3;expert1;expert2;novice4;expert4;novice2;expert5;expert3;novice1
